"id","ability_no","ability_awake_level","level","description","awake_description"
"1005028","10050","2","8","【発動条件】魔法植物が存在するとき
【効果】自身の攻撃力が【{38.7%}】上昇 / 通常攻撃が変化","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1005029","10050","2","9","【発動条件】魔法植物が存在するとき
【効果】自身の攻撃力が【{42.5%}】上昇 / 通常攻撃が変化","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1005030","10050","2","10","【発動条件】魔法植物が存在するとき
【効果】自身の攻撃力が【{50%}】上昇 / 通常攻撃が変化","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
"1005101","10051","0","1","紋章：情熱が5以上のとき、自身の攻撃力が【{6%}】上昇",""
"1005102","10051","0","2","紋章：情熱が5以上のとき、自身の攻撃力が【{10.5%}】上昇",""
"1005103","10051","0","3","紋章：情熱が5以上のとき、自身の攻撃力が【{15%}】上昇",""
"1005104","10051","0","4","紋章：情熱が5以上のとき、自身の攻撃力が【{19.5%}】上昇",""
"1005105","10051","0","5","紋章：情熱が5以上のとき、自身の攻撃力が【{28.5%}】上昇",""
"1005106","10051","0","6","紋章：情熱が5以上のとき、自身の攻撃力が【{33%}】上昇",""
"1005107","10051","0","7","紋章：情熱が5以上のとき、自身の攻撃力が【{37.5%}】上昇",""
"1005108","10051","0","8","紋章：情熱が5以上のとき、自身の攻撃力が【{46.5%}】上昇",""
"1005109","10051","0","9","紋章：情熱が5以上のとき、自身の攻撃力が【{51%}】上昇",""
"1005110","10051","0","10","紋章：情熱が5以上のとき、自身の攻撃力が【{60%}】上昇",""
"1005111","10051","1","1","紋章：情熱が5以上のとき、自身の攻撃力が【{6%}】上昇","自身のスキルチャージ効率が【{5%}】上昇"
"1005112","10051","1","2","紋章：情熱が5以上のとき、自身の攻撃力が【{10.5%}】上昇","自身のスキルチャージ効率が【{5%}】上昇"
"1005113","10051","1","3","紋章：情熱が5以上のとき、自身の攻撃力が【{15%}】上昇","自身のスキルチャージ効率が【{5%}】上昇"
"1005114","10051","1","4","紋章：情熱が5以上のとき、自身の攻撃力が【{19.5%}】上昇","自身のスキルチャージ効率が【{5%}】上昇"
"1005115","10051","1","5","紋章：情熱が5以上のとき、自身の攻撃力が【{28.5%}】上昇","自身のスキルチャージ効率が【{5%}】上昇"
"1005116","10051","1","6","紋章：情熱が5以上のとき、自身の攻撃力が【{33%}】上昇","自身のスキルチャージ効率が【{5%}】上昇"
"1005117","10051","1","7","紋章：情熱が5以上のとき、自身の攻撃力が【{37.5%}】上昇","自身のスキルチャージ効率が【{5%}】上昇"
"1005118","10051","1","8","紋章：情熱が5以上のとき、自身の攻撃力が【{46.5%}】上昇","自身のスキルチャージ効率が【{5%}】上昇"
"1005119","10051","1","9","紋章：情熱が5以上のとき、自身の攻撃力が【{51%}】上昇","自身のスキルチャージ効率が【{5%}】上昇"
"1005120","10051","1","10","紋章：情熱が5以上のとき、自身の攻撃力が【{60%}】上昇","自身のスキルチャージ効率が【{5%}】上昇"
"1005121","10051","2","1","紋章：情熱が5以上のとき、自身の攻撃力が【{6%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇"
"1005122","10051","2","2","紋章：情熱が5以上のとき、自身の攻撃力が【{10.5%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇"
"1005123","10051","2","3","紋章：情熱が5以上のとき、自身の攻撃力が【{15%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇"
"1005124","10051","2","4","紋章：情熱が5以上のとき、自身の攻撃力が【{19.5%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇"
"1005125","10051","2","5","紋章：情熱が5以上のとき、自身の攻撃力が【{28.5%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇"
"1005126","10051","2","6","紋章：情熱が5以上のとき、自身の攻撃力が【{33%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇"
"1005127","10051","2","7","紋章：情熱が5以上のとき、自身の攻撃力が【{37.5%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇"
"1005128","10051","2","8","紋章：情熱が5以上のとき、自身の攻撃力が【{46.5%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇"
"1005129","10051","2","9","紋章：情熱が5以上のとき、自身の攻撃力が【{51%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇"
"1005130","10051","2","10","紋章：情熱が5以上のとき、自身の攻撃力が【{60%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇"
"1005201","10052","0","1","魔法植物がさらに自身のパラメーターの【{2%}】を引き継ぐ",""
"1005202","10052","0","2","魔法植物がさらに自身のパラメーターの【{3.5%}】を引き継ぐ",""
"1005203","10052","0","3","魔法植物がさらに自身のパラメーターの【{5%}】を引き継ぐ",""
"1005204","10052","0","4","魔法植物がさらに自身のパラメーターの【{6.5%}】を引き継ぐ",""
"1005205","10052","0","5","魔法植物がさらに自身のパラメーターの【{9.5%}】を引き継ぐ",""
"1005206","10052","0","6","魔法植物がさらに自身のパラメーターの【{11%}】を引き継ぐ",""
"1005207","10052","0","7","魔法植物がさらに自身のパラメーターの【{12.5%}】を引き継ぐ",""
"1005208","10052","0","8","魔法植物がさらに自身のパラメーターの【{15.5%}】を引き継ぐ",""
"1005209","10052","0","9","魔法植物がさらに自身のパラメーターの【{17%}】を引き継ぐ",""
"1005210","10052","0","10","魔法植物がさらに自身のパラメーターの【{20%}】を引き継ぐ",""
"1005211","10052","1","1","魔法植物がさらに自身のパラメーターの【{2%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{1}】付与"
"1005212","10052","1","2","魔法植物がさらに自身のパラメーターの【{3.5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{1}】付与"
"1005213","10052","1","3","魔法植物がさらに自身のパラメーターの【{5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{1}】付与"
"1005214","10052","1","4","魔法植物がさらに自身のパラメーターの【{6.5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{1}】付与"
"1005215","10052","1","5","魔法植物がさらに自身のパラメーターの【{9.5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{1}】付与"
"1005216","10052","1","6","魔法植物がさらに自身のパラメーターの【{11%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{1}】付与"
"1005217","10052","1","7","魔法植物がさらに自身のパラメーターの【{12.5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{1}】付与"
"1005218","10052","1","8","魔法植物がさらに自身のパラメーターの【{15.5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{1}】付与"
"1005219","10052","1","9","魔法植物がさらに自身のパラメーターの【{17%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{1}】付与"
"1005220","10052","1","10","魔法植物がさらに自身のパラメーターの【{20%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{1}】付与"
"1005221","10052","2","1","魔法植物がさらに自身のパラメーターの【{2%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{2}】付与"
"1005222","10052","2","2","魔法植物がさらに自身のパラメーターの【{3.5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{2}】付与"
"1005223","10052","2","3","魔法植物がさらに自身のパラメーターの【{5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{2}】付与"
"1005224","10052","2","4","魔法植物がさらに自身のパラメーターの【{6.5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{2}】付与"
"1005225","10052","2","5","魔法植物がさらに自身のパラメーターの【{9.5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{2}】付与"
"1005226","10052","2","6","魔法植物がさらに自身のパラメーターの【{11%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{2}】付与"
"1005227","10052","2","7","魔法植物がさらに自身のパラメーターの【{12.5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{2}】付与"
"1005228","10052","2","8","魔法植物がさらに自身のパラメーターの【{15.5%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{2}】付与"
"1005229","10052","2","9","魔法植物がさらに自身のパラメーターの【{17%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{2}】付与"
"1005230","10052","2","10","魔法植物がさらに自身のパラメーターの【{20%}】を引き継ぐ","30秒に1回、自身に紋章：情熱を【{2}】付与"
"1005301","10053","0","1","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{110%}】ダメージ / 自身に最大HP【{3%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化",""
"1005302","10053","0","2","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{113.3%}】ダメージ / 自身に最大HP【{5.2%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化",""
"1005303","10053","0","3","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{116.6%}】ダメージ / 自身に最大HP【{7.5%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化",""
"1005304","10053","0","4","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{120%}】ダメージ / 自身に最大HP【{9.7%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化",""
"1005305","10053","0","5","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{126.6%}】ダメージ / 自身に最大HP【{14.2%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化",""
"1005306","10053","0","6","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{130%}】ダメージ / 自身に最大HP【{16.5%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化",""
"1005307","10053","0","7","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{133.3%}】ダメージ / 自身に最大HP【{18.7%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化",""
"1005308","10053","0","8","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{140%}】ダメージ / 自身に最大HP【{23.2%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化",""
"1005309","10053","0","9","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{143.3%}】ダメージ / 自身に最大HP【{25.5%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化",""
"1005310","10053","0","10","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{150%}】ダメージ / 自身に最大HP【{30%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化",""
"1005311","10053","1","1","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{110%}】ダメージ / 自身に最大HP【{3%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1005312","10053","1","2","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{113.3%}】ダメージ / 自身に最大HP【{5.2%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1005313","10053","1","3","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{116.6%}】ダメージ / 自身に最大HP【{7.5%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1005314","10053","1","4","【発動条件】会心時
【効果】次回の通常攻撃が【1HIT / 合計{120%}】ダメージ / 自身に最大HP【{9.7%}】分の回復 / 自身に紋章：衝撃を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
